ID,CRM_ID,NAME,GENDER,EMAIL_ADDRESS,PHONE_NUMBER,SOCIAL_SECURITY_NUMBER,STREET_ADDRESS,CITY,STATE,STATE_CODE,ZIP_CODE,EDUCATION,EMPLOYMENT_STATUS,MARITAL_STATUS,RESIDENCE,YRS_AT_CURRENT_ADDRESS,YRS_WITH_CURRENT_EMPLOYER,INCOME,NUMBER_OF_CARDS,CREDITCARD_DEBT,LOANS,CREDIT_SCORE
201365,C006365,Zoey Deckow,Female,zoey.deckow1365@example.com,916-555-2365,999-15-2365,763 Pine Drive,Aptos,California,CA,95033,College,Employed,Single,Owner Occupier,5,16,43818.02,1,3501.84,0,714
201366,C006366,Cynthy Colliver,Female,cynthy.colliver1366@samplemail.test,626-555-2366,999-16-2366,3282 Cedar Boulevard,Aptos,California,CA,49497,College,Employed,Single,Private Renting,12,11,45842.11,2,1214.15,2,794
201367,C006367,Juwan Wisoky,Male,juwan.wisoky1367@syntheticmail.test,714-555-2367,999-17-2367,5151 Maple Street,Beaumont,California,CA,53632,High School or Below,Unemployed,Single,Owner Occupier,12,13,49045.27,2,1532.54,1,580
201368,C006368,Galven Lesch,Male,galven.lesch1368@syntheticmail.test,510-555-2368,999-18-2368,8375 River Avenue,Clovis,California,CA,50025,Master,Unemployed,Single,Owner Occupier,10,13,49312.17,2,1552.17,2,545
201369,C006369,Lelia Waters,Male,lelia.waters1369@mortgage-demo.local,510-555-2369,999-19-2369,275 Vista Street,Whittier,California,CA,90602,High School or Below,Medical Leave,Married,Living with parents/guardian,14,16,46771.05,1,14620.82,0,763
201370,C006370,Landen Adams,Male,landen.adams1370@samplemail.test,310-555-2370,999-20-2370,8766 Hillcrest Road,Whittier,California,CA,53368,High School or Below,Medical Leave,Married,Owner Occupier,7,12,46848.41,1,1558.28,1,659
201371,C006371,Joellyn Peacham,Female,joellyn.peacham1371@mortgage-demo.local,510-555-2371,999-21-2371,2747 Sunset Way,Carson,California,CA,90749,Bachelor,Employed,Married,Owner Occupier,11,6,43089.33,1,1512.07,0,813
201372,C006372,Zuzana Malyon,Female,zuzana.malyon1372@samplemail.test,626-555-2372,999-22-2372,5855 Maple Boulevard,North Hills,California,CA,91343,Doctor,Disabled,Divorced,Private Renting,35,14,56929.76,2,462.56,0,782
201373,C006373,Essy Zulauf,Female,essy.zulauf1373@syntheticmail.test,619-555-2373,999-23-2373,5215 Vista Street,Newport,California,CA,92657,College,Medical Leave,Single,Public Housing,16,18,43289.84,1,6567.59,0,525
201374,C006374,Jalyn Gusikowski,Male,jalyn.gusikowski1374@example.com,619-555-2374,999-24-2374,2799 Vista Boulevard,Los Angeles,California,CA,50435,High School or Below,Employed,Married,Living with parents/guardian,10,12,48905.59,1,1495.1,1,766
201375,C006375,Gayler Huc,Female,gayler.huc1375@example.com,510-555-2375,999-25-2375,4231 Hillcrest Lane,Petaluma,California,CA,49585,Bachelor,Medical Leave,Married,Private Renting,17,11,47681.23,1,1551.16,0,601
201376,C006376,Malika Mayert,Female,malika.mayert1376@example.com,310-555-2376,999-26-2376,2841 Maple Court,Dana Point,California,CA,92629,High School or Below,Unemployed,Married,Private Renting,0,13,43257.3,1,309.04,0,542
201377,C006377,Isai Bashirian,Male,isai.bashirian1377@example.com,650-555-2377,999-27-2377,5035 Sunset Avenue,Studio City,California,CA,49849,Doctor,Employed,Single,Living with parents/guardian,14,12,49463.15,1,1489.06,0,749
201378,C006378,Sydnee Grimm,Female,sydnee.grimm1378@syntheticmail.test,510-555-2378,999-28-2378,3890 Sunset Court,San Leandro,California,CA,38178,College,Employed,Married,Owner Occupier,11,11,47828.56,2,1037.68,1,738
201379,C006379,Trent Schaden,Male,trent.schaden1379@syntheticmail.test,202-555-2379,999-29-2379,6235 Pine Street,Costa Mesa,California,CA,92627,Master,Employed,Married,Private Renting,4,14,49526.87,1,1191.35,0,590
201380,C006380,Brennan Jurgensen,Female,brennan.jurgensen1380@syntheticmail.test,818-555-2380,999-30-2380,5831 Hillcrest Road,Burbank,California,CA,91502,College,Employed,Divorced,Owner Occupier,12,1,44927.93,1,2591.35,0,712
201381,C006381,Curt Keling,Female,curt.keling1381@mortgage-demo.local,714-555-2381,999-31-2381,8066 Cedar Road,San Diego,California,CA,92101,College,Unemployed,Single,Private Renting,34,18,59741.82,1,768.64,0,743
201382,C006382,Archaimbaud Boustead,Male,archaimbaud.boustead1382@samplemail.test,310-555-2382,999-32-2382,9118 River Street,Santa Maria,California,CA,49995,High School or Below,Unemployed,Single,Public Housing,14,12,48520.14,2,1477.75,2,736
201383,C006383,Maryjane Grimm,Female,maryjane.grimm1383@mortgage-demo.local,949-555-2383,999-33-2383,9051 Oak Road,Stockton,California,CA,53602,Bachelor,Employed,Married,Owner Occupier,9,15,48420.08,2,1687.18,2,572
201384,C006384,Mariane Wisoky,Female,mariane.wisoky1384@example.com,626-555-2384,999-34-2384,8236 Pine Court,Hesperia,California,CA,92345,High School or Below,Employed,Married,Owner Occupier,17,19,52452.9,2,374.98,0,677
201385,C006385,Shyann Bergstrom,Male,shyann.bergstrom1385@samplemail.test,818-555-2385,999-35-2385,1214 Market Boulevard,Sacramento,California,CA,50758,High School or Below,Employed,Married,Owner Occupier,13,10,52491.05,3,1561.78,2,561
201386,C006386,Delta Ollivier,Female,delta.ollivier1386@mortgage-demo.local,415-555-2386,999-36-2386,7328 Maple Avenue,Belmont,California,CA,43749,College,Employed,Married,Owner Occupier,12,12,48796.07,2,1488.39,2,543
201387,C006387,Shelley Monahan,Male,shelley.monahan1387@example.com,619-555-2387,999-37-2387,4254 River Avenue,West Hills,California,CA,91307,High School or Below,Unemployed,Single,Owner Occupier,14,25,44129.55,1,4967.98,0,515
201388,C006388,Iolanthe Gleason,Male,iolanthe.gleason1388@syntheticmail.test,714-555-2388,999-38-2388,8085 Oak Drive,Los Angeles,California,CA,51168,High School or Below,Unemployed,Married,Private Renting,12,11,45968.92,1,1583.78,1,767
201389,C006389,Agnesse Dunn,Female,agnesse.dunn1389@example.com,310-555-2389,999-39-2389,1816 Vista Lane,West Hills,California,CA,49380,High School or Below,Unemployed,Single,Private Renting,11,14,45876.37,2,1380.07,1,740
201390,C006390,Prent Monahan,Male,prent.monahan1390@example.com,949-555-2390,999-40-2390,6541 Sunset Court,Los Angeles,California,CA,38148,High School or Below,Employed,Married,Living with parents/guardian,10,10,48058.34,3,1356.09,2,692
201391,C006391,Zoey Runte,Male,zoey.runte1391@mortgage-demo.local,510-555-2391,999-41-2391,9826 Cedar Way,Los Angeles,California,CA,90045,High School or Below,Unemployed,Married,Owner Occupier,12,7,45753.76,2,396.89,0,850
201392,C006392,Jennyfer Bogan,Male,jennyfer.bogan1392@example.com,619-555-2392,999-42-2392,8078 Hillcrest Drive,San Jose,California,CA,41374,Bachelor,Employed,Married,Owner Occupier,7,11,48499.5,2,1354.84,2,504
201393,C006393,Tabitha Klaggeman,Female,tabitha.klaggeman1393@example.com,916-555-2393,999-43-2393,9269 Market Court,La Mirada,California,CA,90638,Bachelor,Disabled,Married,Owner Occupier,19,16,42728.12,2,2599.87,1,373
201394,C006394,Marie Funk,Female,marie.funk1394@samplemail.test,510-555-2394,999-44-2394,8591 Sunset Lane,Vacaville,California,CA,48647,College,Unemployed,Single,Owner Occupier,12,11,50015.15,3,1496.55,1,752
201395,C006395,Jamal Lindgren,Female,jamal.lindgren1395@mortgage-demo.local,619-555-2395,999-45-2395,9070 Oak Street,Yorba Linda,California,CA,42899,Bachelor,Employed,Married,Public Housing,8,10,47210.84,1,1241.26,1,552
201396,C006396,Alexane Abshire,Female,alexane.abshire1396@mortgage-demo.local,626-555-2396,999-46-2396,4015 Pine Road,La Mirada,California,CA,90638,Bachelor,Disabled,Married,Owner Occupier,15,14,41306.77,1,1920.17,1,475
201397,C006397,Claudia Schmeler,Male,claudia.schmeler1397@mortgage-demo.local,805-555-2397,999-47-2397,9395 Maple Street,Belmont,California,CA,94002,College,Employed,Married,Public Housing,9,11,51392.37,2,1351.28,1,486
201398,C006398,Domingo Armstrong,Female,domingo.armstrong1398@mortgage-demo.local,202-555-2398,999-48-2398,3564 Vista Lane,Freedom,California,CA,95019,College,Employed,Married,Owner Occupier,8,25,47190.59,1,4582.95,0,674
201399,C006399,Essy Hickisson,Male,essy.hickisson1399@syntheticmail.test,650-555-2399,999-49-2399,42 River Avenue,Truckee,California,CA,41110,College,Unemployed,Single,Living with parents/guardian,13,13,48221.41,3,1267.74,2,503
201400,C006400,Barnie Hanburry,Female,barnie.hanburry1400@samplemail.test,626-555-2400,999-50-2400,5556 Market Street,Rancho Cucamonga,California,CA,51403,Bachelor,Unemployed,Single,Owner Occupier,10,13,51143.98,2,1360.19,1,748
201401,C006401,Curt Labadie,Female,curt.labadie1401@example.com,619-555-2401,999-51-2401,7888 Oak Court,Long Beach,California,CA,53045,College,Employed,Married,Owner Occupier,9,10,50047.41,3,1835.76,1,552
201402,C006402,Cammy Rolfson,Male,cammy.rolfson1402@samplemail.test,949-555-2402,999-52-2402,2308 Oak Drive,Newport,California,CA,41521,College,Medical Leave,Single,Public Housing,14,12,49331.16,3,1045.15,2,511
201403,C006403,Ford Inge,Female,ford.inge1403@mortgage-demo.local,949-555-2403,999-53-2403,7576 River Lane,Stockton,California,CA,53602,Bachelor,Employed,Married,Owner Occupier,14,11,45191.69,1,1830.11,0,572
201404,C006404,Claudia Rolfson,Male,claudia.rolfson1404@syntheticmail.test,619-555-2404,999-54-2404,4171 Maple Lane,Newport Beach,California,CA,92660,Bachelor,Employed,Single,Owner Occupier,18,5,46840.61,1,887.26,0,826
201405,C006405,Shauna Jurgensen,Male,shauna.jurgensen1405@example.com,916-555-2405,999-55-2405,9537 Lincoln Way,Long Beach,California,CA,90815,College,Employed,Married,Public Housing,20,0,51110.84,1,29.8,1,650
201406,C006406,Fred Batz,Female,fred.batz1406@samplemail.test,202-555-2406,999-56-2406,3497 Sunset Way,North Hills,California,CA,91343,Doctor,Disabled,Divorced,Private Renting,32,12,55465.74,2,447.1,0,782
201407,C006407,Shelley Turcotte,Female,shelley.turcotte1407@mortgage-demo.local,202-555-2407,999-57-2407,5233 Pine Court,North Hills,California,CA,91343,Doctor,Disabled,Divorced,Private Renting,30,16,58120.11,3,474.5,0,765
201408,C006408,Oswald Kollach,Female,oswald.kollach1408@example.com,916-555-2408,999-58-2408,645 Maple Way,San Jose,California,CA,95136,College,Employed,Divorced,Public Housing,8,8,48346.74,2,362.38,0,420
201409,C006409,Cordie Kulas,Female,cordie.kulas1409@mortgage-demo.local,650-555-2409,999-59-2409,9475 Market Boulevard,Aptos,California,CA,49497,College,Employed,Single,Private Renting,13,15,46565.82,1,1327.25,2,704
201410,C006410,Zachariah Nobriga,Male,zachariah.nobriga1410@samplemail.test,510-555-2410,999-60-2410,8749 Vista Lane,San Francisco,California,CA,37357,Bachelor,Employed,Married,Owner Occupier,14,11,48623.44,3,1288.55,0,693
201411,C006411,Penny Adams,Male,penny.adams1411@samplemail.test,619-555-2411,999-61-2411,7082 Hillcrest Lane,Chatsworth,California,CA,39761,College,Employed,Married,Private Renting,12,9,50117.3,2,873.74,1,558
201412,C006412,Prue Grayland,Male,prue.grayland1412@samplemail.test,714-555-2412,999-62-2412,5968 Hillcrest Court,Studio City,California,CA,91604,Doctor,Employed,Single,Owner Occupier,20,26,46184.58,1,550.9,0,759
201413,C006413,Braeden Butrimovich,Female,braeden.butrimovich1413@syntheticmail.test,213-555-2413,999-63-2413,7032 Pine Street,Freedom,California,CA,95019,College,Employed,Married,Owner Occupier,10,25,41040.31,1,5337.1,0,671
201414,C006414,Zuzana Baggally,Male,zuzana.baggally1414@samplemail.test,626-555-2414,999-64-2414,5459 Pine Drive,Dana Point,California,CA,42049,High School or Below,Unemployed,Married,Private Renting,10,13,45841.04,3,1219.02,0,609
201415,C006415,Wilie Rolfson,Female,wilie.rolfson1415@mortgage-demo.local,650-555-2415,999-65-2415,1399 Market Boulevard,Orinda,California,CA,94563,Master,Unemployed,Single,Private Renting,27,10,48506.16,1,481.93,0,850
201416,C006416,Johnathan Shilstone,Male,johnathan.shilstone1416@mortgage-demo.local,650-555-2416,999-66-2416,1634 Vista Drive,Hesperia,California,CA,45186,High School or Below,Employed,Married,Owner Occupier,11,12,50271.19,2,1263.56,2,790
201417,C006417,Shyann Whether,Male,shyann.whether1417@samplemail.test,202-555-2417,999-67-2417,6377 Oak Lane,Chatsworth,California,CA,39761,College,Employed,Married,Private Renting,11,10,48580.81,1,1045.93,0,502
201418,C006418,Marcelo Davis,Male,marcelo.davis1418@syntheticmail.test,202-555-2418,999-68-2418,6181 Cedar Court,West Hills,California,CA,91307,High School or Below,Unemployed,Single,Owner Occupier,18,25,49422.14,2,4715.97,1,583
201419,C006419,Ola Reilly,Male,ola.reilly1419@syntheticmail.test,415-555-2419,999-69-2419,9410 Market Avenue,Studio City,California,CA,91604,Doctor,Employed,Single,Owner Occupier,21,22,48270.43,2,745.13,0,728
201420,C006420,Laurine Jacobi,Male,laurine.jacobi1420@samplemail.test,949-555-2420,999-70-2420,9982 Oak Boulevard,Truckee,California,CA,53397,College,Unemployed,Single,Living with parents/guardian,10,13,47782.53,1,1717.7,2,562
201421,C006421,Prue Spinka,Male,prue.spinka1421@mortgage-demo.local,415-555-2421,999-71-2421,9153 Pine Street,Modesto,California,CA,36975,High School or Below,Unemployed,Single,Private Renting,12,16,51914.17,3,980.67,0,691
201422,C006422,Charles Quitzon,Male,charles.quitzon1422@syntheticmail.test,626-555-2422,999-72-2422,2270 Lincoln Road,Sacramento,California,CA,50758,High School or Below,Employed,Married,Owner Occupier,14,13,43101.5,2,1304.03,0,585
201423,C006423,Evangeline Mayert,Male,evangeline.mayert1423@samplemail.test,818-555-2423,999-73-2423,8250 Sunset Lane,Alhambra,California,CA,91801,High School or Below,Employed,Single,Owner Occupier,0,5,51557.6,2,162.86,0,498
201424,C006424,Carmine Kleingrub,Female,carmine.kleingrub1424@mortgage-demo.local,916-555-2424,999-74-2424,2001 Oak Road,Chino Hills,California,CA,91709,Master,Employed,Divorced,Owner Occupier,17,13,49239.03,2,1051.95,2,635
201425,C006425,Hillary Fidilis,Male,hillary.fidilis1425@syntheticmail.test,213-555-2425,999-75-2425,1638 River Way,Chatsworth,California,CA,39761,College,Employed,Married,Private Renting,14,9,51601.71,3,988.97,0,554
201426,C006426,Dalia Bergnaum,Male,dalia.bergnaum1426@syntheticmail.test,949-555-2426,999-76-2426,4152 Vista Lane,San Jose,California,CA,95118,College,Employed,Married,Private Renting,12,6,46613.66,1,1128.98,2,759
201427,C006427,Ervin Abshire,Male,ervin.abshire1427@mortgage-demo.local,213-555-2427,999-77-2427,9620 River Lane,Orinda,California,CA,45597,Bachelor,Employed,Single,Living with parents/guardian,9,10,46804.93,1,1374.26,0,732
201428,C006428,Abramo Cummerata,Male,abramo.cummerata1428@mortgage-demo.local,714-555-2428,999-78-2428,1906 Oak Drive,Studio City,California,CA,49849,Doctor,Employed,Single,Living with parents/guardian,14,10,49403.25,2,1464.2,2,731
201429,C006429,Sydnee Cummerata,Male,sydnee.cummerata1429@example.com,805-555-2429,999-79-2429,7455 Pine Court,Newport Beach,California,CA,38559,Bachelor,Employed,Single,Owner Occupier,12,15,46768.81,1,968.34,1,701
201430,C006430,Zoey Grayland,Female,zoey.grayland1430@syntheticmail.test,714-555-2430,999-80-2430,5594 River Road,North Hills,California,CA,91343,Doctor,Disabled,Divorced,Private Renting,29,15,57497.94,3,422.51,0,803
201431,C006431,Keene Marvel,Male,keene.marvel1431@mortgage-demo.local,626-555-2431,999-81-2431,6830 Oak Boulevard,Santa Rosa,California,CA,95401,College,Unemployed,Married,Owner Occupier,28,22,46186.12,1,989.65,1,648
201432,C006432,Kennedi Kleingrub,Female,kennedi.kleingrub1432@mortgage-demo.local,805-555-2432,999-82-2432,7675 Oak Lane,Hesperia,California,CA,92345,High School or Below,Employed,Married,Owner Occupier,18,18,53905.67,3,644.38,2,614
201433,C006433,Cynthy Quitzon,Male,cynthy.quitzon1433@example.com,310-555-2433,999-83-2433,2131 Vista Boulevard,Santa Rosa,California,CA,95401,College,Unemployed,Married,Owner Occupier,16,24,43603.92,1,921.14,2,700
201434,C006434,Hollis Kleingrub,Female,hollis.kleingrub1434@samplemail.test,202-555-2434,999-84-2434,4133 Sunset Boulevard,Healdsburg,California,CA,95448,College,Unemployed,Married,Public Housing,14,14,46976.2,1,1447.27,0,702
201435,C006435,Alanna Labadie,Female,alanna.labadie1435@mortgage-demo.local,415-555-2435,999-85-2435,1481 Cedar Court,Sacramento,California,CA,48031,Bachelor,Employed,Married,Owner Occupier,12,11,44519.77,3,1207.27,2,632
201436,C006436,Archaimbaud Spinka,Male,archaimbaud.spinka1436@example.com,619-555-2436,999-86-2436,4194 Cedar Court,Studio City,California,CA,91604,Doctor,Employed,Single,Owner Occupier,22,24,47573.86,2,854.53,0,781
201437,C006437,Werner Klimontovich,Female,werner.klimontovich1437@syntheticmail.test,818-555-2437,999-87-2437,8919 Hillcrest Avenue,Newport,California,CA,92657,College,Medical Leave,Single,Public Housing,14,14,44080.45,2,5486.72,1,584
201438,C006438,Hyman O'Kon,Female,hyman.okon1438@samplemail.test,714-555-2438,999-88-2438,9698 Pine Road,Healdsburg,California,CA,95448,College,Unemployed,Married,Public Housing,16,14,47966.97,1,1830.84,1,751
201439,C006439,Kandy Gusikowski,Male,kandy.gusikowski1439@example.com,510-555-2439,999-89-2439,7765 Pine Boulevard,San Francisco,California,CA,39967,Bachelor,Unemployed,Single,Public Housing,8,12,49257.15,2,1045.64,1,565
201440,C006440,Brigitte McDermott,Female,brigitte.mcdermott1440@syntheticmail.test,310-555-2440,999-10-2440,5116 Lincoln Street,North Hills,California,CA,91343,Doctor,Disabled,Divorced,Private Renting,31,16,57660.16,2,482.01,0,817
201441,C006441,Enrique Ovitz,Female,enrique.ovitz1441@example.com,626-555-2441,999-11-2441,911 Sunset Boulevard,Aptos,California,CA,95033,College,Employed,Single,Owner Occupier,4,17,44175.98,1,2863.64,2,681
201442,C006442,Amy Lutwyche,Female,amy.lutwyche1442@syntheticmail.test,510-555-2442,999-12-2442,908 River Court,Dana Point,California,CA,92629,High School or Below,Unemployed,Married,Private Renting,0,12,43779.95,1,324.39,1,620
201443,C006443,Loren Wisoky,Male,loren.wisoky1443@mortgage-demo.local,415-555-2443,999-13-2443,5499 River Road,Hesperia,California,CA,45186,High School or Below,Employed,Married,Owner Occupier,15,10,47424.05,1,1230.59,2,730
201444,C006444,Hershel Inge,Female,hershel.inge1444@syntheticmail.test,818-555-2444,999-14-2444,8133 Pine Way,Encino,California,CA,46330,Bachelor,Unemployed,Married,Private Renting,15,14,50572.89,1,1568.27,0,552
201445,C006445,Alanna Marks,Female,alanna.marks1445@example.com,949-555-2445,999-15-2445,4402 Pine Lane,Dana Point,California,CA,92629,High School or Below,Unemployed,Married,Private Renting,0,14,44398.24,1,379.7,1,567
201446,C006446,Jettie Lergan,Male,jettie.lergan1446@syntheticmail.test,202-555-2446,999-16-2446,1365 Sunset Road,San Jose,California,CA,95124,Bachelor,Employed,Married,Owner Occupier,30,14,56656.15,2,1304.81,0,705
201447,C006447,Wilmette Kulas,Female,wilmette.kulas1447@example.com,916-555-2447,999-17-2447,8473 Vista Lane,Santa Maria,California,CA,37709,High School or Below,Unemployed,Single,Public Housing,10,14,48002.06,3,1315.16,1,718
201448,C006448,Othilia Whitley,Male,othilia.whitley1448@mortgage-demo.local,415-555-2448,999-18-2448,4868 Market Drive,Carson,California,CA,51667,Bachelor,Employed,Married,Owner Occupier,12,11,45732.93,3,1252.62,2,567
201449,C006449,Hillary Schiller,Female,hillary.schiller1449@example.com,949-555-2449,999-19-2449,2568 Pine Avenue,Rancho Cucamonga,California,CA,51403,Bachelor,Unemployed,Single,Owner Occupier,14,12,50485.04,2,1367.52,1,728
